marca,tienda,precio,ram_gb,almacenamiento_gb,features,scaledFeatures,prediction
8,2,1899990.0,16,512.0,"[1899990.0,16.0,512.0]","[2.9875826043016485,1.2730794066257018,1.411826743396237]",0
8,2,1949990.0,16,1024.0,"[1949990.0,16.0,1024.0]","[3.0662036129464743,1.2730794066257018,2.823653486792474]",1
3,2,1632210.0,16,1024.0,"[1632210.0,16.0,1024.0]","[2.5665199304034196,1.2730794066257018,2.823653486792474]",1
3,2,449990.0,16,256.0,"[449990.0,16.0,256.0]","[0.7075733536017025,1.2730794066257018,0.7059133716981185]",0
1,2,1632210.0,8,256.0,"[1632210.0,8.0,256.0]","[2.5665199304034196,0.6365397033128509,0.7059133716981185]",0
2,2,944999.0,16,512.0,"[944999.0,16.0,512.0]","[1.4859354909670333,1.2730794066257018,1.411826743396237]",0
3,2,189900.0,8,120.0,"[189900.0,8.0,120.0]","[0.2986025908330481,0.6365397033128509,0.33089689298349306]",0
4,2,2199990.0,16,1024.0,"[2199990.0,16.0,1024.0]","[3.459308656170603,1.2730794066257018,2.823653486792474]",1
1,2,2499990.0,32,1024.0,"[2499990.0,32.0,1024.0]","[3.931034708039557,2.5461588132514037,2.823653486792474]",1
18,2,3292990.0,16,256.0,"[3292990.0,16.0,256.0]","[5.177963905146493,1.2730794066257018,0.7059133716981185]",1
4,2,399900.0,8,512.0,"[399900.0,8.0,512.0]","[0.6288108271413161,0.6365397033128509,1.411826743396237]",0
1,2,475990.0,16,512.0,"[475990.0,16.0,512.0]","[0.7484562780970119,1.2730794066257018,1.411826743396237]",0
12,2,440000.0,8,512.0,"[440000.0,8.0,512.0]","[0.6918648760744663,0.6365397033128509,1.411826743396237]",0
2,2,859990.0,16,512.0,"[859990.0,16.0,512.0]","[1.3522656244892735,1.2730794066257018,1.411826743396237]",0
1,2,349990.0,16,256.0,"[349990.0,16.0,256.0]","[0.5503313363120511,1.2730794066257018,0.7059133716981185]",0
4,2,599990.0,16,512.0,"[599990.0,16.0,512.0]","[0.9434363795361796,1.2730794066257018,1.411826743396237]",0
3,2,1062050.0,16,256.0,"[1062050.0,16.0,256.0]","[1.669988844624743,1.2730794066257018,0.7059133716981185]",0
3,2,888726.0,16,512.0,"[888726.0,16.0,512.0]","[1.3974506905776276,1.2730794066257018,1.411826743396237]",0
0,2,708488.0,8,756.0,"[708488.0,8.0,756.0]","[1.1140408234551056,0.6365397033128509,2.0846504257960063]",0
1,2,279130.0,4,128.0,"[279130.0,4.0,128.0]","[0.4389096428606041,0.31826985165642546,0.35295668584905926]",0
0,2,2599990.0,32,1024.0,"[2599990.0,32.0,1024.0]","[4.088276725329209,2.5461588132514037,2.823653486792474]",1
5,2,900466.0,8,256.0,"[900466.0,8.0,256.0]","[1.4159109034074326,0.6365397033128509,0.7059133716981185]",0
0,2,295412.0,4,128.0,"[295412.0,4.0,128.0]","[0.4645117881157051,0.31826985165642546,0.35295668584905926]",0
0,2,378837.0,16,512.0,"[378837.0,16.0,512.0]","[0.5956909410395969,1.2730794066257018,1.411826743396237]",0
22,2,739000.0,4,64.0,"[739000.0,4.0,64.0]","[1.162018507770524,0.31826985165642546,0.17647834292452963]",0
2,2,890900.0,4,512.0,"[890900.0,4.0,512.0]","[1.4008691320335047,0.31826985165642546,1.411826743396237]",0
2,2,2899990.0,32,1024.0,"[2899990.0,32.0,1024.0]","[4.560002777198163,2.5461588132514037,2.823653486792474]",1
0,2,1323190.0,16,512.0,"[1323190.0,16.0,512.0]","[2.0806106485749387,1.2730794066257018,1.411826743396237]",0
0,2,409990.0,8,512.0,"[409990.0,8.0,512.0]","[0.644676546685842,0.6365397033128509,1.411826743396237]",0
4,2,200000.0,8,128.0,"[200000.0,8.0,128.0]","[0.31448403457930285,0.6365397033128509,0.35295668584905926]",0
0,4,561400.0,8,512.0,"[561400.0,8.0,512.0]","[0.8827566850641032,0.6365397033128509,1.411826743396237]",0
0,4,1084990.0,8,512.0,"[1084990.0,8.0,512.0]","[1.706060163390989,0.6365397033128509,1.411826743396237]",0
0,4,1106990.0,16,512.0,"[1106990.0,16.0,512.0]","[1.7406534071947124,1.2730794066257018,1.411826743396237]",0
0,4,799990.0,16,512.0,"[799990.0,16.0,512.0]","[1.2579204141154825,1.2730794066257018,1.411826743396237]",0
4,4,2799990.0,24,512.0,"[2799990.0,24.0,512.0]","[4.402760759908511,1.9096191099385527,1.411826743396237]",1
4,4,3399990.0,48,512.0,"[3399990.0,48.0,512.0]","[5.34621286364642,3.8192382198771053,1.411826743396237]",1
33,4,229990.0,4,128.0,"[229990.0,4.0,128.0]","[0.36164091556446937,0.31826985165642546,0.35295668584905926]",0
3,4,1799990.0,16,512.0,"[1799990.0,16.0,512.0]","[2.830340587011997,1.2730794066257018,1.411826743396237]",0
0,4,499900.0,8,512.0,"[499900.0,8.0,512.0]","[0.7860528444309676,0.6365397033128509,1.411826743396237]",0
1,4,1159990.0,16,512.0,"[1159990.0,16.0,512.0]","[1.8239916763582278,1.2730794066257018,1.411826743396237]",0
29,4,749990.0,8,512.0,"[749990.0,8.0,512.0]","[1.1792994054706567,0.6365397033128509,1.411826743396237]",0
4,4,1479990.0,24,512.0,"[1479990.0,24.0,512.0]","[2.327166131685112,1.9096191099385527,1.411826743396237]",0
4,4,1249990.0,16,512.0,"[1249990.0,16.0,512.0]","[1.965509491918914,1.2730794066257018,1.411826743396237]",0
0,4,729900.0,16,512.0,"[729900.0,16.0,512.0]","[1.1477094841971658,1.2730794066257018,1.411826743396237]",0
0,4,1889500.0,32,1024.0,"[1889500.0,32.0,1024.0]","[2.971087916687964,2.5461588132514037,2.823653486792474]",1
0,4,799990.0,8,256.0,"[799990.0,8.0,256.0]","[1.2579204141154825,0.6365397033128509,0.7059133716981185]",0
0,4,949990.0,8,512.0,"[949990.0,8.0,512.0]","[1.4937834400499597,0.6365397033128509,1.411826743396237]",0
0,4,527426.0,8,512.0,"[527426.0,8.0,512.0]","[0.829335282110117,0.6365397033128509,1.411826743396237]",0
0,4,435891.0,4,500.0,"[435891.0,4.0,500.0]","[0.6854038015840346,0.31826985165642546,1.3787370540978878]",0
0,4,834190.0,8,256.0,"[834190.0,8.0,256.0]","[1.3116971840285434,0.6365397033128509,0.7059133716981185]",0
3,4,859990.0,8,512.0,"[859990.0,8.0,512.0]","[1.3522656244892735,0.6365397033128509,1.411826743396237]",0
4,4,1764990.0,16,512.0,"[1764990.0,16.0,512.0]","[2.775305880960619,1.2730794066257018,1.411826743396237]",0
1,4,1259990.0,8,256.0,"[1259990.0,8.0,256.0]","[1.9812336936478792,0.6365397033128509,0.7059133716981185]",0
0,4,469990.0,8,512.0,"[469990.0,8.0,512.0]","[0.7390217570596328,0.6365397033128509,1.411826743396237]",0
0,4,389728.0,8,256.0,"[389728.0,8.0,256.0]","[0.6128161691426127,0.6365397033128509,0.7059133716981185]",0
0,4,2474990.0,32,2048.0,"[2474990.0,32.0,2048.0]","[3.891724203717144,2.5461588132514037,5.647306973584948]",1
4,4,1799990.0,16,1024.0,"[1799990.0,16.0,1024.0]","[2.830340587011997,1.2730794066257018,2.823653486792474]",1
0,4,483990.0,8,256.0,"[483990.0,8.0,256.0]","[0.761035639480184,0.6365397033128509,0.7059133716981185]",0
4,4,1729990.0,16,1024.0,"[1729990.0,16.0,1024.0]","[2.7202711749092408,1.2730794066257018,2.823653486792474]",1
0,4,639990.0,8,512.0,"[639990.0,8.0,512.0]","[1.0063331864520402,0.6365397033128509,1.411826743396237]",0
4,4,2449990.0,32,1024.0,"[2449990.0,32.0,1024.0]","[3.8524136993947313,2.5461588132514037,2.823653486792474]",1
0,4,519990.0,8,256.0,"[519990.0,8.0,256.0]","[0.8176427657044585,0.6365397033128509,0.7059133716981185]",0
4,4,1189990.0,16,256.0,"[1189990.0,16.0,256.0]","[1.871164281545123,1.2730794066257018,0.7059133716981185]",0
4,4,1499990.0,16,512.0,"[1499990.0,16.0,512.0]","[2.3586145351430425,1.2730794066257018,1.411826743396237]",0
4,4,1912670.0,16,512.0,"[1912670.0,16.0,512.0]","[3.007520892093976,1.2730794066257018,1.411826743396237]",0
4,4,1879990.0,16,1024.0,"[1879990.0,16.0,1024.0]","[2.956134200843718,1.2730794066257018,2.823653486792474]",1
0,4,729900.0,16,512.0,"[729900.0,16.0,512.0]","[1.1477094841971658,1.2730794066257018,1.411826743396237]",0
0,4,639990.0,8,512.0,"[639990.0,8.0,512.0]","[1.0063331864520402,0.6365397033128509,1.411826743396237]",0
0,4,3099990.0,32,1024.0,"[3099990.0,32.0,1024.0]","[4.874486811777466,2.5461588132514037,2.823653486792474]",1
0,4,1559990.0,16,1024.0,"[1559990.0,16.0,1024.0]","[2.4529597455168335,1.2730794066257018,2.823653486792474]",1
0,4,1271328.0,16,512.0,"[1271328.0,16.0,512.0]","[1.9990617935681798,1.2730794066257018,1.411826743396237]",0
4,4,2639990.0,36,2048.0,"[2639990.0,36.0,2048.0]","[4.151173532245069,2.864428664907829,5.647306973584948]",1
0,4,719990.0,16,512.0,"[719990.0,16.0,512.0]","[1.1321268002837614,1.2730794066257018,1.411826743396237]",0
0,4,371492.0,8,512.0,"[371492.0,8.0,512.0]","[0.5841415148696719,0.6365397033128509,1.411826743396237]",0
1,4,569990.0,8,512.0,"[569990.0,8.0,512.0]","[0.8962637743492843,0.6365397033128509,1.411826743396237]",0
0,4,818192.0,16,512.0,"[818192.0,16.0,512.0]","[1.286541606102545,1.2730794066257018,1.411826743396237]",0
1,4,549990.0,8,512.0,"[549990.0,8.0,512.0]","[0.864815370891354,0.6365397033128509,1.411826743396237]",0
0,4,447833.0,8,256.0,"[447833.0,8.0,256.0]","[0.7041816432887648,0.6365397033128509,0.7059133716981185]",0
0,4,3099990.0,32,1024.0,"[3099990.0,32.0,1024.0]","[4.874486811777466,2.5461588132514037,2.823653486792474]",1
0,4,476013.0,8,512.0,"[476013.0,8.0,512.0]","[0.7484924437609884,0.6365397033128509,1.411826743396237]",0
4,4,2827990.0,24,2048.0,"[2827990.0,24.0,2048.0]","[4.446788524749613,1.9096191099385527,5.647306973584948]",1
30,4,499990.0,8,512.0,"[499990.0,8.0,512.0]","[0.7861943622465282,0.6365397033128509,1.411826743396237]",0
2,4,955780.0,16,512.0,"[955780.0,16.0,512.0]","[1.5028877528510305,1.2730794066257018,1.411826743396237]",0
9,6,959990.0,16,512.0,"[959990.0,16.0,512.0]","[1.5095076417789248,1.2730794066257018,1.411826743396237]",0
13,6,959990.0,8,512.0,"[959990.0,8.0,512.0]","[1.5095076417789248,0.6365397033128509,1.411826743396237]",0
9,6,959990.0,24,512.0,"[959990.0,24.0,512.0]","[1.5095076417789248,1.9096191099385527,1.411826743396237]",0
3,6,959990.0,32,1024.0,"[959990.0,32.0,1024.0]","[1.5095076417789248,2.5461588132514037,2.823653486792474]",1
11,6,959990.0,16,512.0,"[959990.0,16.0,512.0]","[1.5095076417789248,1.2730794066257018,1.411826743396237]",0
0,4,815294.0,8,512.0,"[815294.0,8.0,512.0]","[1.2819847324414908,0.6365397033128509,1.411826743396237]",0
1,4,999990.0,16,512.0,"[999990.0,16.0,512.0]","[1.5724044486947855,1.2730794066257018,1.411826743396237]",0
4,4,1799990.0,24,1024.0,"[1799990.0,24.0,1024.0]","[2.830340587011997,1.9096191099385527,2.823653486792474]",1
4,4,3464066.0,48,1024.0,"[3464066.0,48.0,1024.0]","[5.446967258644937,3.8192382198771053,2.823653486792474]",1
4,4,2784990.0,24,2048.0,"[2784990.0,24.0,2048.0]","[4.379174457315064,1.9096191099385527,5.647306973584948]",1
4,4,3705990.0,36,2048.0,"[3705990.0,36.0,2048.0]","[5.827373436552754,2.864428664907829,5.647306973584948]",1
4,4,2459990.0,24,1024.0,"[2459990.0,24.0,1024.0]","[3.8681379011236965,1.9096191099385527,2.823653486792474]",1
4,4,2999990.0,24,2048.0,"[2999990.0,24.0,2048.0]","[4.717244794487814,1.9096191099385527,5.647306973584948]",1
11,6,999990.0,12,512.0,"[999990.0,12.0,512.0]","[1.5724044486947855,0.9548095549692763,1.411826743396237]",0
9,6,999990.0,16,512.0,"[999990.0,16.0,512.0]","[1.5724044486947855,1.2730794066257018,1.411826743396237]",0
13,6,999990.0,32,1024.0,"[999990.0,32.0,1024.0]","[1.5724044486947855,2.5461588132514037,2.823653486792474]",1
9,6,999990.0,32,1024.0,"[999990.0,32.0,1024.0]","[1.5724044486947855,2.5461588132514037,2.823653486792474]",1
11,6,999990.0,16,1024.0,"[999990.0,16.0,1024.0]","[1.5724044486947855,1.2730794066257018,2.823653486792474]",0
9,6,1799990.0,16,512.0,"[1799990.0,16.0,512.0]","[2.830340587011997,1.2730794066257018,1.411826743396237]",0
13,6,1799990.0,16,1024.0,"[1799990.0,16.0,1024.0]","[2.830340587011997,1.2730794066257018,2.823653486792474]",1
3,6,1799990.0,8,512.0,"[1799990.0,8.0,512.0]","[2.830340587011997,0.6365397033128509,1.411826743396237]",0
9,6,879990.0,16,512.0,"[879990.0,16.0,512.0]","[1.3837140279472038,1.2730794066257018,1.411826743396237]",0
16,6,879990.0,16,512.0,"[879990.0,16.0,512.0]","[1.3837140279472038,1.2730794066257018,1.411826743396237]",0
13,6,879990.0,8,256.0,"[879990.0,8.0,256.0]","[1.3837140279472038,0.6365397033128509,0.7059133716981185]",0
9,6,2249990.0,16,1024.0,"[2249990.0,16.0,1024.0]","[3.5379296648154286,1.2730794066257018,2.823653486792474]",1
13,6,1499990.0,8,256.0,"[1499990.0,8.0,256.0]","[2.3586145351430425,0.6365397033128509,0.7059133716981185]",0
11,6,1499990.0,32,1024.0,"[1499990.0,32.0,1024.0]","[2.3586145351430425,2.5461588132514037,2.823653486792474]",1
9,6,2629990.0,16,1024.0,"[2629990.0,16.0,1024.0]","[4.135449330516104,1.2730794066257018,2.823653486792474]",1
9,6,2629990.0,16,512.0,"[2629990.0,16.0,512.0]","[4.135449330516104,1.2730794066257018,1.411826743396237]",1
9,6,2629990.0,16,512.0,"[2629990.0,16.0,512.0]","[4.135449330516104,1.2730794066257018,1.411826743396237]",1
9,6,2629990.0,32,1024.0,"[2629990.0,32.0,1024.0]","[4.135449330516104,2.5461588132514037,2.823653486792474]",1
9,6,2629990.0,32,1024.0,"[2629990.0,32.0,1024.0]","[4.135449330516104,2.5461588132514037,2.823653486792474]",1
11,6,1289990.0,16,512.0,"[1289990.0,16.0,512.0]","[2.0284062988347746,1.2730794066257018,1.411826743396237]",0
2,6,1289990.0,32,1024.0,"[1289990.0,32.0,1024.0]","[2.0284062988347746,2.5461588132514037,2.823653486792474]",1
3,6,1289990.0,16,512.0,"[1289990.0,16.0,512.0]","[2.0284062988347746,1.2730794066257018,1.411826743396237]",0
16,6,1289990.0,24,512.0,"[1289990.0,24.0,512.0]","[2.0284062988347746,1.9096191099385527,1.411826743396237]",0
3,4,1607345.0,32,1024.0,"[1607345.0,32.0,1024.0]","[2.527421702804348,2.5461588132514037,2.823653486792474]",1
3,4,935675.0,16,512.0,"[935675.0,16.0,512.0]","[1.471274245274946,1.2730794066257018,1.411826743396237]",0
3,4,1848833.0,32,1024.0,"[1848833.0,32.0,1024.0]","[2.9071423055167815,2.5461588132514037,2.823653486792474]",1
4,4,2154827.0,16,1024.0,"[2154827.0,16.0,1024.0]","[3.3882934439020773,1.2730794066257018,2.823653486792474]",1
0,4,642656.0,8,512.0,"[642656.0,8.0,512.0]","[1.0105252586329823,0.6365397033128509,1.411826743396237]",0
11,6,1129990.0,32,512.0,"[1129990.0,32.0,512.0]","[1.7768190711713323,2.5461588132514037,1.411826743396237]",0
9,6,1129990.0,32,1024.0,"[1129990.0,32.0,1024.0]","[1.7768190711713323,2.5461588132514037,2.823653486792474]",1
3,6,1129990.0,16,512.0,"[1129990.0,16.0,512.0]","[1.7768190711713323,1.2730794066257018,1.411826743396237]",0
3,6,1129990.0,32,1024.0,"[1129990.0,32.0,1024.0]","[1.7768190711713323,2.5461588132514037,2.823653486792474]",1
11,6,1129990.0,16,512.0,"[1129990.0,16.0,512.0]","[1.7768190711713323,1.2730794066257018,1.411826743396237]",0
13,6,1129990.0,8,512.0,"[1129990.0,8.0,512.0]","[1.7768190711713323,0.6365397033128509,1.411826743396237]",0
34,6,1129990.0,8,512.0,"[1129990.0,8.0,512.0]","[1.7768190711713323,0.6365397033128509,1.411826743396237]",0
11,6,1129990.0,16,512.0,"[1129990.0,16.0,512.0]","[1.7768190711713323,1.2730794066257018,1.411826743396237]",0
11,6,1129990.0,16,512.0,"[1129990.0,16.0,512.0]","[1.7768190711713323,1.2730794066257018,1.411826743396237]",0
11,6,1129990.0,32,1024.0,"[1129990.0,32.0,1024.0]","[1.7768190711713323,2.5461588132514037,2.823653486792474]",1
9,6,1129990.0,24,512.0,"[1129990.0,24.0,512.0]","[1.7768190711713323,1.9096191099385527,1.411826743396237]",0
11,6,1129990.0,16,512.0,"[1129990.0,16.0,512.0]","[1.7768190711713323,1.2730794066257018,1.411826743396237]",0
3,6,1129990.0,32,1024.0,"[1129990.0,32.0,1024.0]","[1.7768190711713323,2.5461588132514037,2.823653486792474]",1
0,2,617280.0,4,128.0,"[617280.0,4.0,128.0]","[0.9706235243255604,0.31826985165642546,0.35295668584905926]",0
0,2,579990.0,8,512.0,"[579990.0,8.0,512.0]","[0.9119879760782493,0.6365397033128509,1.411826743396237]",0
0,2,671990.0,8,512.0,"[671990.0,8.0,512.0]","[1.0566506319847286,0.6365397033128509,1.411826743396237]",0
0,2,479990.0,8,256.0,"[479990.0,8.0,256.0]","[0.754745958788598,0.6365397033128509,0.7059133716981185]",0
0,2,671990.0,8,512.0,"[671990.0,8.0,512.0]","[1.0566506319847286,0.6365397033128509,1.411826743396237]",0
0,2,579990.0,8,512.0,"[579990.0,8.0,512.0]","[0.9119879760782493,0.6365397033128509,1.411826743396237]",0
5,2,569990.0,8,128.0,"[569990.0,8.0,128.0]","[0.8962637743492843,0.6365397033128509,0.35295668584905926]",0
15,2,749990.0,8,512.0,"[749990.0,8.0,512.0]","[1.1792994054706567,0.6365397033128509,1.411826743396237]",0
4,2,649990.0,8,256.0,"[649990.0,8.0,256.0]","[1.0220573881810053,0.6365397033128509,0.7059133716981185]",0
1,2,584990.0,5,512.0,"[584990.0,5.0,512.0]","[0.9198500769427319,0.39783731457053184,1.411826743396237]",0
4,2,649990.0,8,256.0,"[649990.0,8.0,256.0]","[1.0220573881810053,0.6365397033128509,0.7059133716981185]",0
4,2,749990.0,8,512.0,"[749990.0,8.0,512.0]","[1.1792994054706567,0.6365397033128509,1.411826743396237]",0
12,2,999990.0,16,512.0,"[999990.0,16.0,512.0]","[1.5724044486947855,1.2730794066257018,1.411826743396237]",0
0,2,958545.0,16,512.0,"[958545.0,16.0,512.0]","[1.5072354946290893,1.2730794066257018,1.411826743396237]",0
0,2,1049990.0,16,512.0,"[1049990.0,16.0,512.0]","[1.651025457339611,1.2730794066257018,1.411826743396237]",0
12,2,799990.0,8,512.0,"[799990.0,8.0,512.0]","[1.2579204141154825,0.6365397033128509,1.411826743396237]",0
4,2,749990.0,8,512.0,"[749990.0,8.0,512.0]","[1.1792994054706567,0.6365397033128509,1.411826743396237]",0
0,2,342994.0,4,128.0,"[342994.0,4.0,128.0]","[0.539330684782467,0.31826985165642546,0.35295668584905926]",0
4,2,649990.0,8,256.0,"[649990.0,8.0,256.0]","[1.0220573881810053,0.6365397033128509,0.7059133716981185]",0
0,2,365357.0,8,64.0,"[365357.0,8.0,64.0]","[0.5744947171089518,0.6365397033128509,0.17647834292452963]",0
0,2,559743.0,16,128.0,"[559743.0,16.0,128.0]","[0.8801511848376137,1.2730794066257018,0.35295668584905926]",0
2,2,509088.0,8,512.0,"[509088.0,8.0,512.0]","[0.8005002409795408,0.6365397033128509,1.411826743396237]",0
0,2,419990.0,8,256.0,"[419990.0,8.0,256.0]","[0.6604007484148071,0.6365397033128509,0.7059133716981185]",0
4,2,649990.0,8,256.0,"[649990.0,8.0,256.0]","[1.0220573881810053,0.6365397033128509,0.7059133716981185]",0
0,2,1119631.0,16,512.0,"[1119631.0,16.0,512.0]","[1.7605303706002973,1.2730794066257018,1.411826743396237]",0
0,2,1129990.0,16,512.0,"[1129990.0,16.0,512.0]","[1.7768190711713323,1.2730794066257018,1.411826743396237]",0
14,2,1632210.0,16,512.0,"[1632210.0,16.0,512.0]","[2.5665199304034196,1.2730794066257018,1.411826743396237]",0
0,2,1999990.0,24,1024.0,"[1999990.0,24.0,1024.0]","[3.1448246215912996,1.9096191099385527,2.823653486792474]",1
0,2,958545.0,16,512.0,"[958545.0,16.0,512.0]","[1.5072354946290893,1.2730794066257018,1.411826743396237]",0
12,2,999990.0,16,512.0,"[999990.0,16.0,512.0]","[1.5724044486947855,1.2730794066257018,1.411826743396237]",0
2,2,609990.0,8,512.0,"[609990.0,8.0,512.0]","[0.9591605812651448,0.6365397033128509,1.411826743396237]",0
5,2,1199990.0,16,512.0,"[1199990.0,16.0,512.0]","[1.8868884832740882,1.2730794066257018,1.411826743396237]",0
1,2,874990.0,12,512.0,"[874990.0,12.0,512.0]","[1.3758519270827212,0.9548095549692763,1.411826743396237]",0
3,5,1399990.0,16,512.0,"[1399990.0,16.0,512.0]","[2.201372517853391,1.2730794066257018,1.411826743396237]",0
3,5,2559990.0,16,1024.0,"[2559990.0,16.0,1024.0]","[4.025379918413348,1.2730794066257018,2.823653486792474]",1
3,5,1599990.0,16,512.0,"[1599990.0,16.0,512.0]","[2.515856552432694,1.2730794066257018,1.411826743396237]",0
2,5,579990.0,8,256.0,"[579990.0,8.0,256.0]","[0.9119879760782493,0.6365397033128509,0.7059133716981185]",0
2,5,2799990.0,64,1024.0,"[2799990.0,64.0,1024.0]","[4.402760759908511,5.092317626502807,2.823653486792474]",2
2,5,579990.0,8,256.0,"[579990.0,8.0,256.0]","[0.9119879760782493,0.6365397033128509,0.7059133716981185]",0
2,5,1399990.0,40,1024.0,"[1399990.0,40.0,1024.0]","[2.201372517853391,3.1826985165642547,2.823653486792474]",1
2,5,959990.0,16,512.0,"[959990.0,16.0,512.0]","[1.5095076417789248,1.2730794066257018,1.411826743396237]",0
2,5,1199990.0,16,1024.0,"[1199990.0,16.0,1024.0]","[1.8868884832740882,1.2730794066257018,2.823653486792474]",1
2,7,1341810.0,16,512.0,"[1341810.0,16.0,512.0]","[2.109889112194272,1.2730794066257018,1.411826743396237]",0
4,7,351810.0,8,250.0,"[351810.0,8.0,250.0]","[0.5531931410267227,0.6365397033128509,0.6893685270489439]",0
5,7,449991.0,16,512.0,"[449991.0,16.0,512.0]","[0.7075749260218754,1.2730794066257018,1.411826743396237]",0
4,7,179910.0,4,120.0,"[179910.0,4.0,120.0]","[0.2828941133058119,0.31826985165642546,0.33089689298349306]",0
4,7,188910.0,8,121.0,"[188910.0,8.0,121.0]","[0.29704589486188054,0.6365397033128509,0.33365436709168883]",0
4,7,179991.0,4,120.0,"[179991.0,4.0,120.0]","[0.28302147933981653,0.31826985165642546,0.33089689298349306]",0
4,7,179910.0,4,127.0,"[179910.0,4.0,127.0]","[0.2828941133058119,0.31826985165642546,0.3501992117408635]",0
8,7,890100.0,16,512.0,"[890100.0,16.0,512.0]","[1.3996111958951873,1.2730794066257018,1.411826743396237]",0
8,7,1169100.0,32,1024.0,"[1169100.0,32.0,1024.0]","[1.838316424133315,2.5461588132514037,2.823653486792474]",1
2,7,1399900.0,16,1024.0,"[1399900.0,16.0,1024.0]","[2.2012310000378306,1.2730794066257018,2.823653486792474]",1
0,7,692910.0,16,1024.0,"[692910.0,16.0,1024.0]","[1.0895456620017239,1.2730794066257018,2.823653486792474]",0
2,7,1611000.0,32,1024.0,"[1611000.0,32.0,1024.0]","[2.533168898536285,2.5461588132514037,2.823653486792474]",1
